match_id,date,team,goals,xg,goals_c,xg_c
987943,28th Apr 2019,BUR,0,0.09,1,2.60
987943,28th Apr 2019,MCI,1,2.60,0,0.09
987944,27th Apr 2019,CRY,0,0.30,0,1.47
987944,27th Apr 2019,EVE,0,1.47,0,0.30
987945,27th Apr 2019,CAR,0,1.16,1,0.48
987945,27th Apr 2019,FUL,1,0.48,0,1.16
987946,28th Apr 2019,ARS,0,0.60,3,3.31
987946,28th Apr 2019,LEI,3,3.31,0,0.60
987947,26th Apr 2019,HUD,0,0.21,5,3.14
987947,26th Apr 2019,LIV,5,3.14,0,0.21
987948,28th Apr 2019,CHE,1,1.74,1,1.13
987948,28th Apr 2019,MUN,1,1.13,1,1.74
987949,27th Apr 2019,BOU,3,2.32,3,2.68
987949,27th Apr 2019,SOU,3,2.68,3,2.32
987950,27th Apr 2019,TOT,0,1.55,1,1.11
987950,27th Apr 2019,WHU,1,1.11,0,1.55
987951,27th Apr 2019,WAT,1,0.85,2,2.06
987951,27th Apr 2019,WOL,2,2.06,1,0.85
987952,4th May 2019,BOU,1,1.68,0,0.75
987952,4th May 2019,TOT,0,0.75,1,1.68
987953,5th May 2019,ARS,1,2.44,1,1.94
987953,5th May 2019,BHA,1,1.94,1,2.44
987954,4th May 2019,CAR,2,1.88,3,1.60
987954,4th May 2019,CRY,3,1.60,2,1.88
987955,5th May 2019,CHE,3,2.31,0,1.73
987955,5th May 2019,WAT,0,1.73,3,2.31
987956,3rd May 2019,BUR,0,0.34,2,1.68
987956,3rd May 2019,EVE,2,1.68,0,0.34
987957,5th May 2019,HUD,1,0.99,1,1.81
987957,5th May 2019,MUN,1,1.81,1,0.99
987958,6th May 2019,LEI,0,0.51,1,1.01
987958,6th May 2019,MCI,1,1.01,0,0.51
987959,4th May 2019,LIV,3,1.23,2,1.47
987959,4th May 2019,NEW,2,1.47,3,1.23
987960,4th May 2019,SOU,0,0.49,3,1.96
987960,4th May 2019,WHU,3,1.96,0,0.49
987961,4th May 2019,FUL,0,0.52,1,2.02
987961,4th May 2019,WOL,1,2.02,0,0.52
987962,12th May 2019,BHA,1,0.47,4,1.63
987962,12th May 2019,MCI,4,1.63,1,0.47
987963,12th May 2019,ARS,3,2.69,1,1.68
987963,12th May 2019,BUR,1,1.68,3,2.69
987964,12th May 2019,BOU,3,1.82,5,2.88
987964,12th May 2019,CRY,5,2.88,3,1.82
987965,12th May 2019,FUL,0,0.71,4,2.09
987965,12th May 2019,NEW,4,2.09,0,0.71
987966,12th May 2019,CHE,0,1.53,0,0.39
987966,12th May 2019,LEI,0,0.39,0,1.53
987967,12th May 2019,LIV,2,1.57,0,1.27
987967,12th May 2019,WOL,0,1.27,2,1.57
987968,12th May 2019,CAR,2,1.63,0,1.53
987968,12th May 2019,MUN,0,1.53,2,1.63
987969,12th May 2019,HUD,1,0.73,1,0.62
987969,12th May 2019,SOU,1,0.62,1,0.73
987970,12th May 2019,EVE,2,2.02,2,0.63
987970,12th May 2019,TOT,2,0.63,2,2.02
987971,12th May 2019,WAT,1,2.23,4,3.07
987971,12th May 2019,WHU,4,3.07,1,2.23
