match_id,nick_name,full_name,pos,team,cost,mins,goals,assists,cs,goals_c,own_goals,y_c,r_c,bonus,points
2367540,Partey,Thomas Partey,Midfielder,ARS,4.9,90,0,0,0,1,0,0,0,0,2
2367540,Odegaard,Martin Odegaard,Midfielder,ARS,8.0,90,0,0,0,1,0,0,0,0,2
2367540,White (Ben),Ben White,Defender,ARS,5.5,90,0,0,0,1,0,1,0,0,1
2367540,Rice,Declan Rice,Midfielder,ARS,6.5,90,0,0,0,1,0,0,0,0,2
2367540,Eddie Nketiah,Edward Nketiah,Forward,ARS,5.5,71,1,0,1,0,0,0,0,2,8
2367540,Havertz,Kai Havertz,Midfielder,ARS,7.5,90,0,0,0,1,0,0,0,0,2
2367540,Saka,Bukayo Saka,Midfielder,ARS,10.0,90,1,0,0,1,0,0,0,3,10
2367540,Tomiyasu,Takehiro Tomiyasu,Defender,ARS,4.8,45,0,0,0,1,0,0,0,0,1
2367540,Ramsdale,Aaron Ramsdale,Goalkeeper,ARS,4.4,90,0,0,0,1,0,0,0,0,2
2367540,Gabriel Magalhães,Gabriel dos Santos Magalhães,Defender,ARS,6.0,12,0,0,0,0,0,0,0,0,1
2367540,Martinelli,Gabriel Teodoro Martinelli Silva,Midfielder,ARS,7.0,84,0,1,0,1,0,0,0,0,5
2367540,Jurriën Timber,Jurriën Timber,Defender,ARS,5.5,48,0,0,0,0,0,1,0,0,0
2367540,Saliba,William Saliba,Defender,ARS,6.0,90,0,1,0,1,0,0,0,0,5
2367540,Kouyaté,Cheikhou Kouyaté,Midfielder,NFO,4.8,8,0,0,0,0,0,0,0,0,1
2367540,Wood,Chris Wood,Forward,NFO,7.5,9,0,0,0,0,0,0,0,0,1
2367540,Aurier,Serge Aurier,Defender,NFO,4.5,90,0,0,0,2,0,0,0,0,1
2367540,Boly,Willy Boly,Defender,NFO,4.0,90,0,0,0,2,0,0,0,0,1
2367540,Aina,Ola Aina,Defender,NFO,5.0,69,0,0,0,2,0,1,0,0,0
2367540,McKenna (Scott),Scott McKenna,Defender,NFO,4.5,90,0,0,0,2,0,0,0,0,1
2367540,Mangala,Orel Mangala,Midfielder,NFO,5.0,88,0,0,0,2,0,1,0,0,1
2367540,Yates,Ryan Yates,Midfielder,NFO,5.0,90,0,0,0,2,0,0,0,0,2
2367540,Worrall,Joe Worrall,Defender,NFO,4.0,88,0,0,0,2,0,0,0,0,1
2367540,Awoniyi,Taiwo Awoniyi,Forward,NFO,5.5,27,1,0,0,0,0,0,0,2,7
2367540,Williams (Neco),Neco Williams,Defender,NFO,5.0,27,0,0,0,0,0,0,0,0,1
2367540,Gibbs-White,Morgan Gibbs-White,Midfielder,NFO,7.5,90,0,0,0,2,0,0,0,0,2
2367540,Turner,Matt Turner,Goalkeeper,NFO,4.0,90,0,0,0,2,0,0,0,0,2
2367540,Johnson (Brennan),Brennan Johnson,Midfielder,NFO,7.0,78,0,0,0,2,0,0,0,0,2
2367540,Elanga,Anthony Elanga,Midfielder,NFO,7.0,19,0,1,0,0,0,0,0,0,4
2367540,Danilo,Danilo dos Santos de Oliveira,Midfielder,NFO,4.7,69,0,0,0,2,0,0,0,0,2
2367541,Milner,James Milner,Midfielder,BHA,5.0,77,0,0,1,0,0,0,0,0,3
2367541,Steele,Jason Steele,Goalkeeper,BHA,4.5,90,0,0,0,1,0,0,0,0,2
2367541,Welbeck,Danny Welbeck,Forward,BHA,6.5,77,0,0,1,0,0,0,0,0,2
2367541,Groß,Pascal Groß,Midfielder,BHA,6.5,90,0,0,0,1,0,0,0,0,2
2367541,Dunk,Lewis Dunk,Defender,BHA,4.5,90,0,0,0,1,0,0,0,0,2
2367541,March,Solomon March,Midfielder,BHA,6.0,73,1,0,1,0,0,0,0,1,9
2367541,Veltman,Joël Veltman,Defender,BHA,4.5,18,0,0,0,1,0,0,0,0,1
2367541,Dahoud,Mahmoud Dahoud,Midfielder,BHA,4.9,72,0,0,1,0,0,0,0,0,3
2367541,Estupiñán,Pervis Estupiñán,Defender,BHA,4.5,90,0,1,0,1,0,1,0,3,7
2367541,Gilmour,Billy Gilmour,Midfielder,BHA,5.0,23,0,0,0,1,0,0,0,0,1
2367541,Mitoma,Kaoru Mitoma,Midfielder,BHA,6.5,90,0,1,0,1,0,1,0,1,5
2367541,van Hecke,Jan-Paul van Hecke,Defender,BHA,4.5,90,0,0,0,1,0,0,0,0,2
2367541,Enciso,Julio Enciso,Midfielder,BHA,5.5,10,0,0,0,0,0,0,0,0,1
2367541,João Pedro,João Pedro Junqueira de Jesus,Forward,BHA,7.5,86,1,0,0,1,0,0,0,1,7
2367541,Ferguson (Evan),Evan Ferguson,Forward,BHA,5.5,19,1,0,0,1,0,0,0,0,5
2367541,Adingra,Simon Adingra,Midfielder,BHA,5.5,22,1,0,0,1,0,0,0,0,6
2367541,Kaminski,Thomas Kaminski,Goalkeeper,LUT,4.0,90,0,0,0,4,0,0,0,1,3
2367541,Berry,Luke Berry,Midfielder,LUT,4.6,10,0,0,0,1,0,0,0,0,1
2367541,Woodrow,Cauley Woodrow,Forward,LUT,4.3,10,0,0,0,1,0,0,0,0,1
2367541,Ruddock Mpanzu,Pelly Ruddock Mpanzu,Midfielder,LUT,4.6,85,0,0,0,3,0,0,0,0,2
2367541,Lockyer,Tom Lockyer,Defender,LUT,4.2,90,0,0,0,4,0,0,0,0,0
2367541,Morris,Carlton Morris,Forward,LUT,4.7,90,1,0,0,4,0,0,0,2,8
2367541,Bell,Amarii Bell,Defender,LUT,3.8,90,0,0,0,4,0,0,0,0,0
2367541,Adebayo,Elijah Adebayo,Forward,LUT,4.8,63,0,0,0,1,0,0,0,0,2
2367541,Nakamba,Marvelous Nakamba,Midfielder,LUT,4.3,90,0,0,0,4,0,0,0,0,2
2367541,Andersen (Mads),Mads Andersen,Defender,LUT,3.8,75,0,0,0,2,0,1,0,0,0
2367541,Chong,Tahith Chong,Midfielder,LUT,4.4,85,0,0,0,3,0,0,0,0,2
2367541,Ogbene,Chiedozie Ogbene,Forward,LUT,4.8,20,0,0,0,2,0,0,0,0,1
2367541,Giles,Ryan John Giles,Defender,LUT,4.2,90,0,0,0,4,0,0,0,0,0
2367541,Brown,Jacob Brown,Forward,LUT,4.9,32,0,1,0,3,0,0,0,0,4
2367541,Doughty,Alfie Doughty,Defender,LUT,4.3,32,0,0,0,3,0,0,0,0,0
2367541,Issa Kabore,Issa Kabore,Defender,LUT,4.5,63,0,0,0,1,0,1,0,0,1
2367542,Tarkowski,James Tarkowski,Defender,EVE,5.5,90,0,0,0,1,0,0,0,0,2
2367542,Young (Ashley),Ashley Young,Defender,EVE,4.2,90,0,0,0,1,0,0,0,0,2
2367542,Gueye,Idrissa Gueye,Midfielder,EVE,5.5,90,0,0,0,1,0,0,0,0,2
2367542,Keane,Michael Keane,Defender,EVE,4.5,90,0,0,0,1,0,0,0,0,2
2367542,Pickford,Jordan Pickford,Goalkeeper,EVE,5.5,90,0,0,0,1,0,0,0,0,2
2367542,Maupay,Neal Maupay,Forward,EVE,4.9,70,0,0,1,0,0,0,0,0,2
2367542,Doucouré,Abdoulaye Doucouré,Midfielder,EVE,5.1,90,0,0,0,1,0,0,0,0,2
2367542,Iwobi,Alex Iwobi,Midfielder,EVE,6.5,90,0,0,0,1,0,0,0,0,2
2367542,Danjuma Groeneveld,Arnaut Danjuma Groeneveld,Midfielder,EVE,5.2,25,0,0,0,1,0,0,0,0,1
2367542,Garner,James Garner,Midfielder,EVE,5.0,82,0,0,0,1,0,0,0,0,2
2367542,Patterson (Nathan),Nathan Patterson,Defender,EVE,4.5,90,0,0,0,1,0,0,0,0,2
2367542,Mvom Onana,Amadou Mvom Onana,Midfielder,EVE,5.0,90,0,0,0,1,0,0,0,0,2
2367542,Dobbin,Lewis Dobbin,Midfielder,EVE,5.0,14,0,0,0,0,0,0,0,0,1
2367542,Willian,Willian Borges Da Silva,Midfielder,FUL,5.0,45,0,0,0,0,0,1,0,0,0
2367542,Cairney,Tom Cairney,Midfielder,FUL,5.0,58,0,0,0,0,0,0,0,0,1
2367542,Leno,Bernd Leno,Goalkeeper,FUL,5.0,90,0,0,1,0,0,0,0,3,12
2367542,Ream,Tim Ream,Defender,FUL,4.5,90,0,0,1,0,0,0,0,1,7
2367542,DeCordova-Reid,Bobby DeCordova-Reid,Midfielder,FUL,5.2,45,1,0,0,0,0,0,0,0,6
2367542,Raúl Jiménez,Raul Alonso Jimenez Rodriguez,Forward,FUL,6.5,57,0,0,0,0,0,0,0,0,1
2367542,Mitrovic,Aleksandar Mitrovic,Forward,FUL,7.0,38,0,0,0,0,0,0,0,0,1
2367542,Reed,Harrison Reed,Midfielder,FUL,4.5,90,0,0,1,0,0,0,0,0,3
2367542,Wilson (Harry),Harry Wilson,Midfielder,FUL,5.5,90,0,0,1,0,0,0,0,0,3
2367542,Pereira (Andreas),Andreas Pereira,Midfielder,FUL,5.5,38,0,1,0,0,0,0,0,0,4
2367542,Tete,Kenny Tete,Defender,FUL,4.5,90,0,0,1,0,0,1,0,0,5
2367542,Robinson (Antonee),Antonee Robinson,Defender,FUL,5.0,90,0,0,1,0,0,0,0,0,6
2367542,Lukic,Sasa Lukic,Midfielder,FUL,5.0,90,0,0,1,0,0,0,0,0,3
2367542,Diop,Issa Diop,Defender,FUL,4.5,90,0,0,1,0,0,0,0,2,8
2367543,Coutinho,Philippe Coutinho,Midfielder,AVL,5.8,10,0,0,0,1,0,0,0,0,1
2367543,Martinez,Emiliano Martinez,Goalkeeper,AVL,5.0,90,0,0,0,5,0,1,0,0,1
2367543,Digne,Lucas Digne,Defender,AVL,4.5,90,0,0,0,5,0,1,0,0,0
2367543,McGinn,John McGinn,Midfielder,AVL,5.5,63,0,0,0,3,0,0,0,0,2
2367543,Mings,Tyrone Mings,Defender,AVL,4.5,24,0,0,0,2,0,0,0,0,0
2367543,Diego Carlos,Diego Carlos Santos Silva,Defender,AVL,4.5,33,0,0,0,2,0,0,0,0,0
2367543,Tielemans,Youri Tielemans,Midfielder,AVL,6.0,45,0,0,0,3,0,0,0,0,1
2367543,Watkins,Ollie Watkins,Forward,AVL,9.0,90,0,1,0,5,0,0,0,0,5
2367543,Cash,Matthew Cash,Defender,AVL,4.5,86,0,0,0,4,0,1,0,0,0
2367543,Konsa Ngoyo,Ezri Konsa Ngoyo,Defender,AVL,4.5,90,0,0,0,5,0,0,0,0,0
2367543,Bailey,Leon Bailey,Midfielder,AVL,5.5,45,0,0,0,2,0,0,0,0,1
2367543,Kamara,Boubacar Kamara,Midfielder,AVL,5.0,90,0,0,0,5,0,0,0,0,2
2367543,Douglas Luiz,Douglas Luiz Soares de Paulo,Midfielder,AVL,5.4,90,0,0,0,5,0,1,0,0,1
2367543,Diaby,Moussa Diaby,Midfielder,AVL,6.5,86,1,0,0,4,0,0,0,0,7
2367543,Torres,Pau Torres,Defender,AVL,4.5,71,0,0,0,3,0,0,0,0,0
2367543,Philogene-Bidace,Jaden Philogene-Bidace,Midfielder,AVL,5.3,10,0,0,0,1,0,0,0,0,1
2367543,Wilson (Callum),Callum Wilson,Forward,NEW,6.9,28,1,0,0,0,0,0,0,0,5
2367543,Trippier,Kieran Trippier,Defender,NEW,5.0,90,0,0,0,1,0,0,0,0,2
2367543,Burn,Dan Burn,Defender,NEW,5.0,90,0,0,0,1,0,0,0,0,2
2367543,Pope,Nick Pope,Goalkeeper,NEW,5.0,90,0,0,0,1,0,0,0,0,3
2367543,Murphy (Jacob),Jacob Murphy,Midfielder,NEW,6.5,11,0,1,0,0,0,0,0,0,4
2367543,Schär,Fabian Schär,Defender,NEW,5.5,90,0,0,0,1,0,0,0,0,2
2367543,Almirón,Miguel Almirón,Midfielder,NEW,5.4,85,0,0,0,1,0,0,0,0,2
2367543,Longstaff (Sean),Sean Longstaff,Midfielder,NEW,5.0,11,0,0,0,0,0,0,0,0,1
2367543,Joelinton,Joelinton Cássio Apolinário de Lira,Midfielder,NEW,6.0,90,0,0,0,1,0,0,0,0,2
2367543,Barnes (Harvey),Harvey Barnes,Midfielder,NEW,6.5,28,1,1,0,0,0,0,0,2,11
2367543,Bruno Guimarães,Bruno Guimarães Rodriguez Moura,Midfielder,NEW,6.5,85,0,0,0,1,0,1,0,0,1
2367543,Anderson,Elliot Anderson,Midfielder,NEW,5.5,5,0,0,0,0,0,0,0,0,1
2367543,Isak,Alexander Isak,Forward,NEW,10.5,68,2,0,0,1,0,0,0,3,13
2367543,Botman,Sven Botman,Defender,NEW,5.0,90,0,1,0,1,0,1,0,1,5
2367543,Gordon (Anthony),Anthony Gordon,Midfielder,NEW,7.5,68,0,1,0,1,0,1,0,0,4
2367543,Tonali,Sandro Tonali,Midfielder,NEW,5.5,90,1,0,0,1,0,1,0,0,6
2367544,Tomkins,James Tomkins,Defender,CRY,3.9,4,0,0,0,0,0,0,0,0,1
2367544,Ward,Joel Ward,Defender,CRY,4.3,90,0,0,1,0,0,0,0,0,6
2367544,Ayew (Jordan),Jordan Ayew,Midfielder,CRY,5.1,90,0,1,1,0,0,0,0,0,6
2367544,Schlupp,Jeffrey Schlupp,Midfielder,CRY,4.6,90,0,0,1,0,0,0,0,0,3
2367544,Johnstone,Sam Johnstone,Goalkeeper,CRY,4.5,90,0,0,1,0,0,0,0,0,6
2367544,Lerma,Jefferson Lerma,Midfielder,CRY,5.0,90,0,0,1,0,0,0,0,0,3
2367544,Andersen (Joachim),Joachim Andersen,Defender,CRY,4.5,90,0,0,1,0,0,0,0,3,9
2367544,Edouard,Odsonne Edouard,Forward,CRY,5.0,90,1,0,1,0,0,0,0,1,7
2367544,Marc Guehi,Addji Keaninkin Marc-Israel Guehi,Defender,CRY,4.5,90,0,0,1,0,0,0,0,0,6
2367544,Eze,Eberechi Eze,Midfielder,CRY,7.5,90,0,0,1,0,0,0,0,0,3
2367544,Mitchell,Tyrick Mitchell,Defender,CRY,5.0,90,0,0,1,0,0,0,0,2,8
2367544,Doucoure,Cheick Oumar Doucoure,Midfielder,CRY,5.0,90,0,0,1,0,0,0,0,0,3
2367544,Basham,Chris Basham,Defender,SHU,3.9,79,0,0,0,1,0,0,0,0,2
2367544,Norwood,Oliver Norwood,Midfielder,SHU,4.8,90,0,0,0,1,0,0,0,0,2
2367544,Foderingham,Wes Foderingham,Goalkeeper,SHU,4.0,90,0,0,0,1,0,0,0,0,4
2367544,Baldock,George Baldock,Defender,SHU,3.8,90,0,0,0,1,0,0,0,0,2
2367544,Robinson (Jack),Jack Robinson,Defender,SHU,4.3,79,0,0,0,1,0,0,0,0,2
2367544,Egan,John Egan,Defender,SHU,4.2,90,0,0,0,1,0,0,0,0,2
2367544,Lowe (Max),Max Lowe,Defender,SHU,4.3,79,0,0,0,1,0,0,0,0,2
2367544,Osborn,Ben Osborn,Midfielder,SHU,4.8,85,0,0,0,1,0,0,0,0,2
2367544,Ahmedhodzic,Anel Ahmedhodzic,Defender,SHU,4.3,90,0,0,0,1,0,1,0,0,1
2367544,Vinicius Souza,Vinicius de Souza Costa,Midfielder,SHU,5.0,16,0,0,0,0,0,0,0,0,1
2367544,Larouci,Yasser Larouci,Defender,SHU,4.3,16,0,0,0,0,0,0,0,0,1
2367544,Hackford,Antwoine Hackford,Forward,SHU,4.4,9,0,0,0,0,0,0,0,0,1
2367544,Ben Slimane,Anis Ben Slimane,Midfielder,SHU,4.7,16,0,0,0,0,0,1,0,0,0
2367544,Traoré (Bénie),Bénie Traoré,Forward,SHU,5.1,86,0,0,0,1,0,0,0,0,2
2367544,Osula,William Osula,Forward,SHU,5.5,90,0,0,0,1,0,1,0,0,1
2367544,Brooks (Andre),Andre Brooks,Midfielder,SHU,4.4,9,0,0,0,0,0,0,0,0,1
2367545,Zanka,Mathias Jorgensen,Defender,BRE,4.5,10,0,0,0,0,0,0,0,0,1
2367545,Flekken,Mark Flekken,Goalkeeper,BRE,4.5,90,0,0,0,2,0,0,0,0,2
2367545,Norgaard,Christian Norgaard,Midfielder,BRE,5.5,71,0,0,0,2,0,0,0,0,2
2367545,Ajer,Kristoffer Ajer,Defender,BRE,4.5,83,0,0,0,2,0,0,0,0,1
2367545,Henry,Rico Henry,Defender,BRE,4.5,90,0,1,0,2,0,0,0,0,4
2367545,Janelt,Vitaly Janelt,Midfielder,BRE,5.0,90,0,0,0,2,0,0,0,0,2
2367545,Jensen,Mathias Jensen,Midfielder,BRE,5.0,47,0,1,0,2,0,0,0,0,4
2367545,Wissa,Yoane Wissa,Forward,BRE,7.5,71,1,0,0,2,0,0,0,3,9
2367545,Roerslev,Mads Roerslev,Defender,BRE,4.5,23,0,0,0,0,0,0,0,0,1
2367545,Pinnock,Ethan Pinnock,Defender,BRE,4.5,90,0,0,0,2,0,0,0,0,1
2367545,Baptiste (Shandon),Shandon Baptiste,Midfielder,BRE,4.3,22,0,0,0,0,0,0,0,0,1
2367545,Collins,Nathan Collins,Defender,BRE,5.0,90,0,0,0,2,0,0,0,0,1
2367545,Damsgaard,Mikkel Damsgaard,Midfielder,BRE,6.0,45,0,0,0,0,0,0,0,0,1
2367545,Mbeumo,Bryan Mbeumo,Midfielder,BRE,8.0,90,1,0,0,2,0,0,0,0,7
2367545,Hickey,Aaron Hickey,Defender,BRE,4.0,70,0,0,0,2,0,1,0,0,0
2367545,Schade,Kevin Schade,Midfielder,BRE,7.0,22,0,0,0,0,0,0,0,0,1
2367545,Perisic,Ivan Perisic,Defender,TOT,6.5,20,0,0,0,0,0,0,0,0,1
2367545,Son,Heung-Min Son,Midfielder,TOT,8.5,73,0,0,0,2,0,0,0,0,2
2367545,Maddison,James Maddison,Midfielder,TOT,7.0,90,0,2,0,2,0,1,0,2,9
2367545,Sánchez,Davinson Sánchez,Defender,TOT,4.4,87,0,0,0,2,0,1,0,0,0
2367545,Vicario,Guglielmo Vicario,Goalkeeper,TOT,5.0,90,0,0,0,2,0,1,0,0,1
2367545,Skipp,Oliver Skipp,Midfielder,TOT,4.7,73,0,0,0,2,0,1,0,0,1
2367545,Richarlison,Richarlison de Andrade,Midfielder,TOT,6.5,90,0,0,0,2,0,0,0,0,2
2367545,Romero,Cristian Romero,Defender,TOT,5.0,11,1,0,0,0,0,0,0,0,7
2367545,Bissouma,Yves Bissouma,Midfielder,TOT,5.5,90,0,0,0,2,0,0,0,0,2
2367545,Emerson Royal,Emerson Aparecido Leite de Souza Junior,Defender,TOT,4.5,90,1,0,0,2,0,0,0,1,8
2367545,Kulusevski,Dejan Kulusevski,Midfielder,TOT,6.5,90,0,0,0,2,0,0,0,0,2
2367545,Sarr (Pape),Pape Sarr,Midfielder,TOT,5.0,20,0,0,0,0,0,0,0,0,1
2367545,Destiny Udogie,Iyenoma Destiny Udogie,Defender,TOT,4.5,90,0,0,0,2,0,0,0,0,1
2367545,van de Ven,Micky van de Ven,Defender,TOT,4.5,90,0,0,0,2,0,0,0,0,1
2367546,Thiago Silva,Thiago Emiliano da Silva,Defender,CHE,5.0,90,0,0,0,1,0,0,0,0,2
2367546,Sterling (Raheem),Raheem Sterling,Midfielder,CHE,6.7,81,0,0,0,1,0,0,0,0,2
2367546,Chilwell,Benjamin Chilwell,Defender,CHE,4.6,90,0,1,0,1,0,0,0,2,7
2367546,Sanchez,Robert Sanchez,Goalkeeper,CHE,5.0,90,0,0,0,1,0,0,0,0,2
2367546,Disasi,Axel Disasi,Defender,CHE,4.2,90,1,0,0,1,0,0,0,3,11
2367546,James,Reece James,Defender,CHE,5.5,76,0,0,0,1,0,0,0,0,2
2367546,Gallagher,Conor Gallagher,Midfielder,CHE,5.9,90,0,0,0,1,0,0,0,0,2
2367546,Maatsen,Ian Maatsen,Midfielder,CHE,4.5,14,0,0,0,0,0,0,0,0,1
2367546,Fernández (Enzo),Enzo Fernández,Midfielder,CHE,6.5,90,0,0,0,1,0,1,0,0,1
2367546,Colwill,Levi Colwill,Defender,CHE,5.0,90,0,0,0,1,0,0,0,0,2
2367546,Mudryk,Mykhailo Mudryk,Midfielder,CHE,5.0,14,0,0,0,0,0,0,0,0,1
2367546,Chukwuemeka,Carney Chukwuemeka,Midfielder,CHE,4.7,81,0,0,0,1,0,1,0,0,1
2367546,Gusto,Malo Gusto,Defender,CHE,5.0,19,0,0,0,0,0,0,0,0,1
2367546,Ugochukwu,Lesley Ugochukwu,Midfielder,CHE,4.4,5,0,0,0,0,0,0,0,0,1
2367546,Jackson (Nicolas),Nicolas Jackson,Forward,CHE,6.5,90,0,0,0,1,0,1,0,0,1
2367546,van Dijk,Virgil van Dijk,Defender,LIV,6.0,90,0,0,0,1,0,0,0,0,2
2367546,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,5.5,90,0,0,0,1,0,0,0,0,3
2367546,Salah,Mohamed Salah,Midfielder,LIV,14.5,76,0,1,0,1,0,0,0,0,5
2367546,Robertson (Andrew),Andrew Robertson,Defender,LIV,6.0,90,0,0,0,1,0,0,0,0,2
2367546,Alexander-Arnold,Trent Alexander-Arnold,Defender,LIV,7.2,90,0,0,0,1,0,1,0,0,1
2367546,Diogo Jota,Diogo José Teixeira da Silva,Midfielder,LIV,7.2,65,0,0,0,1,0,1,0,0,1
