match_id,nick_name,full_name,pos,team,saves,pen_saves
987929,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,3,0
987930,Hamer,Ben Hamer,Goalkeeper,HUD,1,0
987930,Lloris,Hugo Lloris,Goalkeeper,TOT,1,0
987931,Leno,Bernd Leno,Goalkeeper,ARS,2,0
987931,Foster,Ben Foster,Goalkeeper,WAT,4,0
987932,Boruc,Artur Boruc,Goalkeeper,BOU,5,0
987932,Sergio Rico,Sergio Rico González,Goalkeeper,FUL,5,0
987933,Leno,Bernd Leno,Goalkeeper,ARS,4,0
987933,Guaita,Vicente Guaita,Goalkeeper,CRY,3,0
987934,Etheridge,Neil Etheridge,Goalkeeper,CAR,4,0
987934,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,2,0
987935,Heaton,Tom Heaton,Goalkeeper,BUR,6,0
987935,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,1,0
987936,Pickford,Jordan Pickford,Goalkeeper,EVE,1,0
987936,De Gea,David De Gea,Goalkeeper,MUN,4,0
987937,Lössl,Jonas Lössl,Goalkeeper,HUD,4,0
987937,Foster,Ben Foster,Goalkeeper,WAT,2,0
987938,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,4,0
987938,Gazzaniga,Paulo Gazzaniga,Goalkeeper,TOT,3,0
987939,Dubravka,Martin Dubravka,Goalkeeper,NEW,3,0
987939,Gunn,Angus Gunn,Goalkeeper,SOU,2,0
987940,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,1,0
987940,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,3,0
987941,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,5,0
987941,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,0,0
987942,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,0,0
987942,Dubravka,Martin Dubravka,Goalkeeper,NEW,1,0
987943,Heaton,Tom Heaton,Goalkeeper,BUR,5,0
987943,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,0,0
987944,Guaita,Vicente Guaita,Goalkeeper,CRY,3,0
987944,Pickford,Jordan Pickford,Goalkeeper,EVE,0,0
987945,Etheridge,Neil Etheridge,Goalkeeper,CAR,1,0
987945,Sergio Rico,Sergio Rico González,Goalkeeper,FUL,8,0
987946,Leno,Bernd Leno,Goalkeeper,ARS,9,0
987946,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,1,0
987947,Lössl,Jonas Lössl,Goalkeeper,HUD,2,0
987947,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,1,0
987948,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,3,0
987948,De Gea,David De Gea,Goalkeeper,MUN,2,0
987949,Boruc,Artur Boruc,Goalkeeper,BOU,4,0
987949,Gunn,Angus Gunn,Goalkeeper,SOU,2,0
987950,Lloris,Hugo Lloris,Goalkeeper,TOT,7,0
987950,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,5,0
987951,Foster,Ben Foster,Goalkeeper,WAT,1,0
987951,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,0,0
987952,Travers,Mark Travers,Goalkeeper,BOU,5,0
987952,Lloris,Hugo Lloris,Goalkeeper,TOT,5,0
987953,Leno,Bernd Leno,Goalkeeper,ARS,4,0
987953,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,6,0
987954,Etheridge,Neil Etheridge,Goalkeeper,CAR,4,0
987954,Guaita,Vicente Guaita,Goalkeeper,CRY,6,0
987955,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,3,0
987955,Foster,Ben Foster,Goalkeeper,WAT,6,0
987956,Heaton,Tom Heaton,Goalkeeper,BUR,5,0
987956,Pickford,Jordan Pickford,Goalkeeper,EVE,1,0
987957,Lössl,Jonas Lössl,Goalkeeper,HUD,6,0
987957,De Gea,David De Gea,Goalkeeper,MUN,2,0
987958,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,4,0
987958,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,2,0
987959,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,4,0
987959,Dubravka,Martin Dubravka,Goalkeeper,NEW,1,0
987960,Forster,Fraser Forster,Goalkeeper,SOU,4,0
987960,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,1,0
987961,Sergio Rico,Sergio Rico González,Goalkeeper,FUL,5,0
987961,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,2,0
987961,Norris,Will Norris,Goalkeeper,WOL,0,0
987962,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,5,0
987962,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,1,0
987963,Leno,Bernd Leno,Goalkeeper,ARS,3,0
987963,Heaton,Tom Heaton,Goalkeeper,BUR,3,0
987964,Travers,Mark Travers,Goalkeeper,BOU,4,0
987964,Guaita,Vicente Guaita,Goalkeeper,CRY,5,0
987965,Sergio Rico,Sergio Rico González,Goalkeeper,FUL,2,0
987965,Dubravka,Martin Dubravka,Goalkeeper,NEW,2,0
987966,Caballero,Willy Caballero,Goalkeeper,CHE,3,0
987966,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,4,0
987967,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,2,0
987967,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,3,0
987968,Etheridge,Neil Etheridge,Goalkeeper,CAR,10,0
987968,De Gea,David De Gea,Goalkeeper,MUN,2,0
987969,Coleman (Joel),Joel Coleman,Goalkeeper,HUD,2,0
987969,Gunn,Angus Gunn,Goalkeeper,SOU,2,0
987970,Pickford,Jordan Pickford,Goalkeeper,EVE,1,0
987970,Lloris,Hugo Lloris,Goalkeeper,TOT,7,0
987971,Foster,Ben Foster,Goalkeeper,WAT,5,0
987971,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,7,0
1059702,Adrián,Adrián San Miguel del Castillo,Goalkeeper,LIV,2,0
