match_id,nick_name,full_name,pos,team,xa,xg
918903,Aké,Nathan Aké,Defender,BOU,0.01,0.0
918903,Mousset,Lys Mousset,Forward,BOU,0.0,0.0
918903,Watson,Ben Watson,Midfielder,WAT,0.0,0.0
918903,Gomes (Heurelho),Heurelho Gomes,Goalkeeper,WAT,0.0,0.0
918903,Capoue,Etienne Capoue,Midfielder,WAT,0.0,0.03
918903,Holebas,José Holebas,Defender,WAT,0.14,0.02
918903,Prödl,Sebastian Prödl,Defender,WAT,0.0,0.0
918903,Cleverley,Tom Cleverley,Midfielder,WAT,0.12,0.19
918903,Amrabat,Nordin Amrabat,Midfielder,WAT,0.14,0.05
918903,Britos,Miguel Britos,Defender,WAT,0.01,0.0
918903,Femenía,Francisco Femenía Far,Defender,WAT,0.02,0.0
918903,Gray (Andre),Andre Gray,Forward,WAT,0.02,0.52
918903,Kabasele,Christian Kabasele,Defender,WAT,0.0,0.0
918903,Chalobah (Nathaniel),Nathaniel Chalobah,Midfielder,WAT,0.01,0.51
918903,Doucouré,Abdoulaye Doucouré,Midfielder,WAT,0.06,0.09
918903,Richarlison,Richarlison de Andrade,Midfielder,WAT,0.25,1.0
918904,Walters,Jonathan Walters,Midfielder,BUR,0.0,0.19
918904,Tarkowski,James Tarkowski,Defender,BUR,0.07,0.0
918904,Heaton,Tom Heaton,Goalkeeper,BUR,0.01,0.0
918904,Defour,Steven Defour,Midfielder,BUR,0.07,0.02
918904,Cork,Jack Cork,Midfielder,BUR,0.04,0.03
918904,Vokes,Sam Vokes,Forward,BUR,0.04,0.13
918904,Ward (Stephen),Stephen Ward,Defender,BUR,0.02,0.02
918904,Barnes (Ashley),Ashley Barnes,Forward,BUR,0.01,0.07
918904,Mee,Ben Mee,Defender,BUR,0.02,0.32
918904,Gudmundsson,Johann Berg Gudmundsson,Midfielder,BUR,0.04,0.09
918904,Lowton,Matthew Lowton,Defender,BUR,0.02,0.02
918904,Hendrick,Jeff Hendrick,Midfielder,BUR,0.13,0.22
918904,Brady,Robert Brady,Midfielder,BUR,0.25,0.18
918904,Barry,Gareth Barry,Midfielder,WBA,0.0,0.0
918904,Foster,Ben Foster,Goalkeeper,WBA,0.0,0.0
918904,Brunt,Chris Brunt,Midfielder,WBA,0.03,0.08
918904,Rodriguez,Jay Rodriguez,Forward,WBA,0.09,0.19
918904,Robson-Kanu,Hal Robson-Kanu,Forward,WBA,0.0,0.2
918904,Livermore,Jake Livermore,Midfielder,WBA,0.0,0.04
918904,Phillips (Matthew),Matthew Phillips,Midfielder,WBA,0.49,0.04
