match_id,nick_name,full_name,pos,team,cost,mins,goals,assists,cs,goals_c,own_goals,y_c,r_c,bonus,points
918900,Ayew (Jordan),Jordan Ayew,Forward,SWA,5.1,90,0,0,1,0,0,0,0,0,0
918900,Carroll (Thomas),Thomas Carroll,Midfielder,SWA,0.0,90,0,0,1,0,0,0,0,0,0
918900,Fulton,Jay Fulton,Midfielder,SWA,0.0,19,0,0,0,0,0,1,0,0,0
918900,Mawson,Alfie Mawson,Defender,SWA,0.0,90,0,0,1,0,0,0,0,0,0
918900,McBurnie,Oliver McBurnie,Forward,SWA,5.4,7,0,0,0,0,0,0,0,0,0
918900,Abraham,Tammy Abraham,Forward,SWA,0.0,81,0,0,1,0,0,0,0,0,0
918901,Milner,James Milner,Defender,LIV,5.0,13,0,0,0,1,0,0,0,0,0
918901,Lovren,Dejan Lovren,Defender,LIV,0.0,90,0,0,0,3,0,0,0,0,0
918901,Wijnaldum,Georginio Wijnaldum,Midfielder,LIV,5.8,90,0,0,0,3,0,0,0,0,0
918901,Henderson (Jordan),Jordan Henderson,Midfielder,LIV,5.0,90,0,0,0,3,0,0,0,0,0
918901,Matip,Joel Matip,Defender,LIV,4.8,90,0,0,0,3,0,0,0,0,0
918901,Mignolet,Simon Mignolet,Goalkeeper,LIV,0.0,90,0,0,0,3,0,1,0,0,0
918901,Firmino,Roberto Firmino Barbosa de Oliveira,Forward,LIV,0.0,80,1,1,0,2,0,0,0,0,0
918901,Moreno (Alberto),Alberto Moreno,Defender,LIV,0.0,90,0,0,0,3,0,0,0,0,0
918901,Mane,Sadio Mane,Midfielder,LIV,0.0,90,1,0,0,3,0,1,0,0,0
918901,Can,Emre Can,Midfielder,LIV,5.3,90,0,1,0,3,0,0,0,0,0
918901,Salah,Mohamed Salah,Midfielder,LIV,14.5,86,1,1,0,2,0,0,0,0,0
918901,Origi,Divock Origi,Forward,LIV,5.0,18,0,0,0,1,0,0,0,0,0
918901,Alexander-Arnold,Trent Alexander-Arnold,Defender,LIV,7.2,90,0,0,0,2,0,1,0,0,0
918901,Gomez,Joseph Gomez,Defender,LIV,5.0,8,0,0,0,1,0,0,0,0,0
918901,Gomes (Heurelho),Heurelho Gomes,Goalkeeper,WAT,0.0,90,0,0,0,3,0,0,0,0,0
918901,Okaka,Stefano Okaka,Forward,WAT,0.0,63,1,0,0,3,0,0,0,0,0
918901,Kaboul,Younes Kaboul,Defender,WAT,0.0,90,0,0,0,3,0,0,0,0,0
918901,Holebas,José Holebas,Defender,WAT,0.0,90,0,1,0,3,0,0,0,0,0
918901,Cleverley,Tom Cleverley,Midfielder,WAT,0.0,90,0,0,0,3,0,0,0,0,0
918901,Amrabat,Nordin Amrabat,Midfielder,WAT,0.0,90,0,0,0,3,0,0,0,0,0
918901,Britos,Miguel Britos,Defender,WAT,0.0,90,1,0,0,3,0,0,0,0,0
918901,Janmaat,Daryl Janmaat,Defender,WAT,0.0,18,0,0,0,0,0,0,0,0,0
918901,Femenía,Francisco Femenía Far,Defender,WAT,0.0,81,0,0,0,3,0,0,0,0,0
918901,Pereyra,Roberto Pereyra,Midfielder,WAT,0.0,49,0,0,0,1,0,0,0,0,0
918901,Gray (Andre),Andre Gray,Forward,WAT,0.0,36,0,0,0,0,0,0,0,0,0
918901,Chalobah (Nathaniel),Nathaniel Chalobah,Midfielder,WAT,0.0,90,0,0,0,3,0,0,0,0,0
918901,Doucouré,Abdoulaye Doucouré,Midfielder,WAT,5.1,90,1,0,0,3,0,0,0,0,0
918901,Richarlison,Richarlison de Andrade,Midfielder,WAT,6.5,50,0,1,0,2,0,0,0,0,0
918902,Defoe,Jermain Defoe,Forward,BOU,0.0,32,0,0,0,0,0,0,0,0,0
918902,Francis,Simon Francis,Defender,BOU,0.0,80,0,0,0,1,0,0,0,0,0
918902,Surman,Andrew Surman,Midfielder,BOU,0.0,90,0,0,0,1,0,0,0,0,0
918902,Pugh,Marc Pugh,Midfielder,BOU,0.0,45,0,0,0,1,0,0,0,0,0
918902,Begovic,Asmir Begovic,Goalkeeper,BOU,4.0,90,0,0,0,1,0,0,0,0,0
918902,Daniels,Charlie Daniels,Defender,BOU,0.0,90,0,0,0,1,0,0,0,0,0
918902,Arter,Harry Arter,Midfielder,BOU,4.3,90,0,0,0,1,0,1,0,0,0
918902,Smith (Adam),Adam Smith,Defender,BOU,4.5,16,0,0,0,0,0,0,0,0,0
918902,Cook (Steve),Steve Cook,Defender,BOU,4.5,90,0,0,0,1,0,0,0,0,0
918902,King (Joshua),Joshua King,Forward,BOU,0.0,90,0,0,0,1,0,0,0,0,0
918902,Afobe,Benik Afobe,Forward,BOU,0.0,64,0,0,0,1,0,0,0,0,0
918902,Fraser,Ryan Fraser,Midfielder,BOU,4.8,90,0,0,0,1,0,0,0,0,0
918902,Ibe,Jordan Ibe,Midfielder,BOU,0.0,50,0,0,0,0,0,0,0,0,0
918902,Aké,Nathan Aké,Defender,BOU,5.5,90,0,0,0,1,0,0,0,0,0
918902,Foster,Ben Foster,Goalkeeper,WBA,0.0,90,0,0,1,0,0,0,0,0,0
918902,Brunt,Chris Brunt,Midfielder,WBA,0.0,90,0,1,1,0,0,0,0,0,0
918902,Rodriguez,Jay Rodriguez,Forward,WBA,5.3,88,0,0,1,0,0,1,0,0,0
918902,Robson-Kanu,Hal Robson-Kanu,Forward,WBA,0.0,24,0,0,0,0,0,1,0,0,0
918902,Livermore,Jake Livermore,Midfielder,WBA,0.0,90,0,0,1,0,0,0,0,0,0
